student_id,fee_balance,financial_aid_status,financial_id,last_updated,last_payment_date,days_overdue
100971,3763.04,No Financial Aid,972,2025-11-20T14:39:33.735778,2025-09-29,0
100972,2691.37,On Financial Aid,973,2025-11-20T14:39:33.735778,2025-09-17,0
100973,2290.1,No Financial Aid,974,2025-11-20T14:39:33.735778,2025-10-23,0
100974,6285.03,No Financial Aid,975,2025-11-20T14:39:33.735778,2025-11-08,0
100975,2570.79,No Financial Aid,976,2025-11-20T14:39:33.735778,2024-11-21,364
100976,2066.54,No Financial Aid,977,2025-11-20T14:39:33.735778,2024-11-22,363
100977,2425.27,No Financial Aid,978,2025-11-20T14:39:33.735778,2025-08-27,0
100978,2124.99,No Financial Aid,979,2025-11-20T14:39:33.735778,2025-11-11,0
100979,1567.64,No Financial Aid,980,2025-11-20T14:39:33.735778,2025-10-26,0
100980,2044.31,On Financial Aid,981,2025-11-20T14:39:33.735778,2025-09-10,0
100981,2635.75,No Financial Aid,982,2025-11-20T14:39:33.735778,2025-08-29,0
100982,3206.68,No Financial Aid,983,2025-11-20T14:39:33.735778,2025-10-31,0
100983,3216.56,On Financial Aid,984,2025-11-20T14:39:33.735778,2025-10-12,0
100984,6949.35,No Financial Aid,985,2025-11-20T14:39:33.735778,2025-10-14,0
100985,2070.38,No Financial Aid,986,2025-11-20T14:39:33.735778,2025-08-29,0
100986,4959.88,No Financial Aid,987,2025-11-20T14:39:33.735778,2025-10-05,0
100987,1399.7,No Financial Aid,988,2025-11-20T14:39:33.735778,2024-12-06,349
100988,2177.45,No Financial Aid,989,2025-11-20T14:39:33.735778,2025-10-04,0
100989,2833.99,No Financial Aid,990,2025-11-20T14:39:33.735778,2025-10-07,0
100990,6479.74,On Financial Aid,991,2025-11-20T14:39:33.735778,2025-09-11,0
100991,1866.39,No Financial Aid,992,2025-11-20T14:39:33.735778,2024-12-28,327
100992,6673.02,No Financial Aid,993,2025-11-20T14:39:33.735778,2025-03-25,240
100993,1439.55,On Financial Aid,994,2025-11-20T14:39:33.735778,2025-10-06,0
100994,1696.11,On Financial Aid,995,2025-11-20T14:39:33.735778,2024-12-14,341
100995,4213.67,No Financial Aid,996,2025-11-20T14:39:33.735778,2025-09-16,0
100996,4516.38,No Financial Aid,997,2025-11-20T14:39:33.735778,2025-11-19,0
100997,2538.54,No Financial Aid,998,2025-11-20T14:39:33.735778,2025-05-15,189
999990,7673.0,No Financial Aid,999,2025-11-20T14:39:33.735778,2025-03-12,253
999991,5344.0,No Financial Aid,1000,2025-11-20T14:39:33.735778,2025-10-25,0
